종목,테스트,파라미터,시작연도,방향,시대 구간,신호,사건,베이스라인,구간,신호 표본,베이스라인 표본,평균 차이(%p),중앙값 차이(%p),오른 비율 차이(%p),내린 비율 차이(%p)
KODEX 200,테스트 A(역대급 등락),K=20,2011,역방향 전체,전체,47,8,조건부 SMA200,1개월,46,3262,1.07,2.32,8.7,-8.7
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭등,2010년대,1,1,단순 보유,1일,1,2215,-1.09,-1.12,-51.87,53.14
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭등,2010년대,1,1,단순 보유,2일,1,2215,1.75,1.71,48.35,-47.95
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭등,2010년대,1,1,단순 보유,3일,1,2215,1.83,1.79,48.4,-47.86
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭등,2010년대,1,1,단순 보유,1주,1,2215,-3.52,-3.61,-52.46,52.96
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭등,2010년대,1,1,단순 보유,2주,1,2215,4.66,4.49,46.95,-46.73
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭등,2010년대,1,1,단순 보유,1개월,1,2215,11.3,11.18,47.18,-47.04
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭등,2010년대,1,1,조건부 SMA200,1일,1,1029,-1.11,-1.15,-52.87,53.94
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭등,2010년대,1,1,조건부 SMA200,2일,1,1029,1.69,1.62,46.45,-46.16
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭등,2010년대,1,1,조건부 SMA200,3일,1,1029,1.72,1.69,45.68,-45.09
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭등,2010년대,1,1,조건부 SMA200,1주,1,1029,-3.71,-3.86,-56.85,56.95
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭등,2010년대,1,1,조건부 SMA200,2주,1,1029,4.27,4.17,41.5,-41.21
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭등,2010년대,1,1,조건부 SMA200,1개월,1,1029,10.59,10.47,41.69,-41.69
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,2010년대,1,1,단순 보유,1일,1,2215,-1.81,-1.84,-51.87,53.14
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,2010년대,1,1,단순 보유,2일,1,2215,1.85,1.82,48.35,-47.95
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,2010년대,1,1,단순 보유,3일,1,2215,0.71,0.67,48.4,-47.86
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,2010년대,1,1,단순 보유,1주,1,2215,2.3,2.21,47.54,-47.04
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,2010년대,1,1,단순 보유,2주,1,2215,7.0,6.82,46.95,-46.73
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,2010년대,1,1,단순 보유,1개월,1,2215,7.21,7.09,47.18,-47.04
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,2010년대,1,1,조건부 SMA200,1일,1,1029,-1.83,-1.87,-52.87,53.94
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,2010년대,1,1,조건부 SMA200,2일,1,1029,1.8,1.73,46.45,-46.16
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,2010년대,1,1,조건부 SMA200,3일,1,1029,0.6,0.57,45.68,-45.09
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,2010년대,1,1,조건부 SMA200,1주,1,1029,2.1,1.96,43.15,-43.05
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,2010년대,1,1,조건부 SMA200,2주,1,1029,6.61,6.51,41.5,-41.21
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,2010년대,1,1,조건부 SMA200,1개월,1,1029,6.5,6.38,41.69,-41.69
KODEX 200,테스트 A(역대급 등락),K=10,2011,역방향 전체,2010년대,2,2,단순 보유,1일,2,4430,-0.36,-0.36,0.63,0.63
KODEX 200,테스트 A(역대급 등락),K=10,2011,역방향 전체,2010년대,2,2,단순 보유,2일,2,4430,0.05,0.05,0.2,0.2
KODEX 200,테스트 A(역대급 등락),K=10,2011,역방향 전체,2010년대,2,2,단순 보유,3일,2,4430,-0.56,-0.56,0.27,0.27
KODEX 200,테스트 A(역대급 등락),K=10,2011,역방향 전체,2010년대,2,2,단순 보유,1주,2,4430,2.91,2.91,50.25,-49.75
KODEX 200,테스트 A(역대급 등락),K=10,2011,역방향 전체,2010년대,2,2,단순 보유,2주,2,4430,1.17,1.17,0.11,0.11
KODEX 200,테스트 A(역대급 등락),K=10,2011,역방향 전체,2010년대,2,2,단순 보유,1개월,2,4430,-2.05,-2.05,0.07,0.07
KODEX 200,테스트 A(역대급 등락),K=10,2011,역방향 전체,2010년대,2,2,조건부 SMA200,1일,2,2058,-0.36,-0.36,0.53,0.53
KODEX 200,테스트 A(역대급 등락),K=10,2011,역방향 전체,2010년대,2,2,조건부 SMA200,2일,2,2058,0.05,0.05,0.15,0.15
KODEX 200,테스트 A(역대급 등락),K=10,2011,역방향 전체,2010년대,2,2,조건부 SMA200,3일,2,2058,-0.56,-0.56,0.29,0.29
KODEX 200,테스트 A(역대급 등락),K=10,2011,역방향 전체,2010년대,2,2,조건부 SMA200,1주,2,2058,2.91,2.91,50.05,-49.95
KODEX 200,테스트 A(역대급 등락),K=10,2011,역방향 전체,2010년대,2,2,조건부 SMA200,2주,2,2058,1.17,1.17,0.15,0.15
KODEX 200,테스트 A(역대급 등락),K=10,2011,역방향 전체,2010년대,2,2,조건부 SMA200,1개월,2,2058,-2.05,-2.05,0.0,0.0
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,2010년대,2,1,단순 보유,1일,2,2215,-0.23,-0.26,-1.87,3.14
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,2010년대,2,1,단순 보유,2일,2,2215,0.17,0.13,-1.65,2.05
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,2010년대,2,1,단순 보유,3일,2,2215,-2.81,-2.85,-1.6,2.14
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,2010년대,2,1,단순 보유,1주,2,2215,-4.63,-4.72,-52.46,52.96
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,2010년대,2,1,단순 보유,2주,2,2215,1.52,1.35,-3.05,3.27
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,2010년대,2,1,단순 보유,1개월,2,2215,4.76,4.64,-2.82,2.96
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,2010년대,2,1,조건부 SMA200,1일,2,1029,-0.25,-0.29,-2.87,3.94
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,2010년대,2,1,조건부 SMA200,2일,2,1029,0.11,0.04,-3.55,3.84
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,2010년대,2,1,조건부 SMA200,3일,2,1029,-2.92,-2.96,-4.32,4.91
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,2010년대,2,1,조건부 SMA200,1주,2,1029,-4.82,-4.97,-56.85,56.95
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,2010년대,2,1,조건부 SMA200,2주,2,1029,1.13,1.03,-8.5,8.79
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,2010년대,2,1,조건부 SMA200,1개월,2,1029,4.05,3.93,-8.31,8.31
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2010년대,4,2,단순 보유,1일,4,2215,-0.65,-1.34,-26.87,28.14
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2010년대,4,2,단순 보유,2일,4,2215,3.12,3.08,48.35,-47.95
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2010년대,4,2,단순 보유,3일,4,2215,2.52,2.76,48.4,-47.86
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2010년대,4,2,단순 보유,1주,4,2215,2.26,2.67,22.54,-22.04
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2010년대,4,2,단순 보유,2주,4,2215,3.78,4.79,21.95,-21.73
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2010년대,4,2,단순 보유,1개월,4,2215,5.78,4.92,47.18,-47.04
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2010년대,4,2,조건부 SMA200,1일,4,1029,-0.68,-1.37,-27.87,28.94
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2010년대,4,2,조건부 SMA200,2일,4,1029,3.06,2.99,46.45,-46.16
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2010년대,4,2,조건부 SMA200,3일,4,1029,2.41,2.66,45.68,-45.09
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2010년대,4,2,조건부 SMA200,1주,4,1029,2.06,2.41,18.15,-18.05
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2010년대,4,2,조건부 SMA200,2주,4,1029,3.38,4.48,16.5,-16.21
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2010년대,4,2,조건부 SMA200,1개월,4,1029,5.08,4.21,41.69,-41.69
KODEX 200,테스트 A(역대급 등락),K=20,2011,역방향 전체,2010년대,6,2,단순 보유,1일,6,4430,-0.36,-0.72,-16.03,17.3
KODEX 200,테스트 A(역대급 등락),K=20,2011,역방향 전체,2010년대,6,2,단순 보유,2일,6,4430,2.03,2.46,33.54,-33.13
KODEX 200,테스트 A(역대급 등락),K=20,2011,역방향 전체,2010년대,6,2,단순 보유,3일,6,4430,2.62,2.82,33.6,-33.06
KODEX 200,테스트 A(역대급 등락),K=20,2011,역방향 전체,2010년대,6,2,단순 보유,1주,6,4430,3.06,3.36,33.58,-33.09
KODEX 200,테스트 A(역대급 등락),K=20,2011,역방향 전체,2010년대,6,2,단순 보유,2주,6,4430,2.04,3.21,16.78,-16.55
KODEX 200,테스트 A(역대급 등락),K=20,2011,역방향 전체,2010년대,6,2,단순 보유,1개월,6,4430,2.32,2.33,33.4,-33.27
KODEX 200,테스트 A(역대급 등락),K=20,2011,역방향 전체,2010년대,6,2,조건부 SMA200,1일,6,2058,-0.36,-0.72,-16.13,17.2
KODEX 200,테스트 A(역대급 등락),K=20,2011,역방향 전체,2010년대,6,2,조건부 SMA200,2일,6,2058,2.03,2.46,33.48,-33.19
KODEX 200,테스트 A(역대급 등락),K=20,2011,역방향 전체,2010년대,6,2,조건부 SMA200,3일,6,2058,2.62,2.82,33.62,-33.04
KODEX 200,테스트 A(역대급 등락),K=20,2011,역방향 전체,2010년대,6,2,조건부 SMA200,1주,6,2058,3.06,3.36,33.38,-33.28
KODEX 200,테스트 A(역대급 등락),K=20,2011,역방향 전체,2010년대,6,2,조건부 SMA200,2주,6,2058,2.04,3.21,16.81,-16.52
KODEX 200,테스트 A(역대급 등락),K=20,2011,역방향 전체,2010년대,6,2,조건부 SMA200,1개월,6,2058,2.32,2.33,33.33,-33.33
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭등,2020년대,6,3,단순 보유,1일,6,1638,-2.18,-2.56,-21.12,21.79
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭등,2020년대,6,3,단순 보유,2일,6,1637,-2.27,-2.63,-21.1,21.65
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭등,2020년대,6,3,단순 보유,3일,6,1636,0.64,-0.95,-21.8,22.29
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭등,2020년대,6,3,단순 보유,1주,6,1634,2.01,3.33,9.57,-9.38
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭등,2020년대,6,3,단순 보유,2주,6,1629,6.96,8.65,44.26,-44.14
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭등,2020년대,6,3,단순 보유,1개월,6,1618,7.05,9.48,8.82,-8.76
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭등,2020년대,6,3,조건부 SMA200,1일,6,602,-2.12,-2.5,-18.66,19.66
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭등,2020년대,6,3,조건부 SMA200,2일,6,602,-2.13,-2.52,-19.16,19.82
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭등,2020년대,6,3,조건부 SMA200,3일,6,602,0.85,-0.79,-19.99,20.82
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭등,2020년대,6,3,조건부 SMA200,1주,6,602,2.36,3.48,11.35,-11.18
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭등,2020년대,6,3,조건부 SMA200,2주,6,602,7.64,9.18,49.67,-49.5
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭등,2020년대,6,3,조건부 SMA200,1개월,6,602,8.61,10.19,13.34,-13.34
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭락,2020년대,8,4,단순 보유,1일,8,1638,1.83,3.25,20.54,-19.87
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭락,2020년대,8,4,단순 보유,2일,8,1637,2.96,4.12,20.57,-20.02
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭락,2020년대,8,4,단순 보유,3일,8,1636,4.16,3.22,32.37,-31.88
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭락,2020년대,8,4,단순 보유,1주,8,1634,5.84,5.44,17.9,-17.72
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭락,2020년대,8,4,단순 보유,2주,8,1629,5.59,6.79,6.76,-6.64
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭락,2020년대,8,4,단순 보유,1개월,8,1618,1.29,2.25,4.65,-4.59
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭락,2020년대,8,4,조건부 SMA200,1일,8,602,1.9,3.32,23.01,-22.01
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭락,2020년대,8,4,조건부 SMA200,2일,8,602,3.1,4.23,22.51,-21.84
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭락,2020년대,8,4,조건부 SMA200,3일,8,602,4.36,3.37,34.18,-33.35
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭락,2020년대,8,4,조건부 SMA200,1주,8,602,6.19,5.59,19.68,-19.52
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭락,2020년대,8,4,조건부 SMA200,2주,8,602,6.26,7.32,12.17,-12.0
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭락,2020년대,8,4,조건부 SMA200,1개월,8,602,2.85,2.95,9.18,-9.18
KODEX 200,테스트 A(역대급 등락),K=5,2011,역방향 전체,2020년대,14,4,단순 보유,1일,14,3276,2.0,3.39,21.76,-21.09
KODEX 200,테스트 A(역대급 등락),K=5,2011,역방향 전체,2020년대,14,4,단순 보유,2일,14,3274,2.69,3.23,21.7,-21.15
KODEX 200,테스트 A(역대급 등락),K=5,2011,역방향 전체,2020년대,14,4,단순 보유,3일,14,3272,2.14,3.25,28.82,-28.33
KODEX 200,테스트 A(역대급 등락),K=5,2011,역방향 전체,2020년대,14,4,단순 보유,1주,14,3268,2.54,2.39,7.23,-7.05
KODEX 200,테스트 A(역대급 등락),K=5,2011,역방향 전체,2020년대,14,4,단순 보유,2주,14,3258,0.34,-3.1,-14.22,14.35
KODEX 200,테스트 A(역대급 등락),K=5,2011,역방향 전체,2020년대,14,4,단순 보유,1개월,14,3236,-2.0,-2.13,0.03,0.03
KODEX 200,테스트 A(역대급 등락),K=5,2011,역방향 전체,2020년대,14,4,조건부 SMA200,1일,14,1204,2.0,3.39,21.93,-20.93
KODEX 200,테스트 A(역대급 등락),K=5,2011,역방향 전체,2020년대,14,4,조건부 SMA200,2일,14,1204,2.69,3.23,21.76,-21.1
KODEX 200,테스트 A(역대급 등락),K=5,2011,역방향 전체,2020년대,14,4,조건부 SMA200,3일,14,1204,2.14,3.25,28.99,-28.16
KODEX 200,테스트 A(역대급 등락),K=5,2011,역방향 전체,2020년대,14,4,조건부 SMA200,1주,14,1204,2.54,2.39,7.23,-7.06
KODEX 200,테스트 A(역대급 등락),K=5,2011,역방향 전체,2020년대,14,4,조건부 SMA200,2주,14,1204,0.34,-3.1,-14.2,14.37
KODEX 200,테스트 A(역대급 등락),K=5,2011,역방향 전체,2020년대,14,4,조건부 SMA200,1개월,14,1204,-2.0,-2.13,0.0,0.0
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭등,2020년대,13,4,단순 보유,1일,13,1638,-1.6,-0.44,-23.69,24.36
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭등,2020년대,13,4,단순 보유,2일,13,1637,-1.13,-0.6,-8.27,8.82
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭등,2020년대,13,4,단순 보유,3일,13,1636,1.12,-0.5,-16.67,17.16
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭등,2020년대,13,4,단순 보유,1주,13,1634,2.68,3.64,12.13,-11.95
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭등,2020년대,13,4,단순 보유,2주,13,1629,3.8,3.0,28.88,-28.75
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭등,2020년대,13,4,단순 보유,1개월,13,1618,6.64,6.22,19.07,-19.01
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭등,2020년대,13,4,조건부 SMA200,1일,13,602,-1.53,-0.37,-21.22,22.22
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭등,2020년대,13,4,조건부 SMA200,2일,13,602,-0.99,-0.48,-6.34,7.0
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭등,2020년대,13,4,조건부 SMA200,3일,13,602,1.33,-0.35,-14.86,15.69
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭등,2020년대,13,4,조건부 SMA200,1주,13,602,3.04,3.79,13.92,-13.75
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭등,2020년대,13,4,조건부 SMA200,2주,13,602,4.47,3.53,34.28,-34.12
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭등,2020년대,13,4,조건부 SMA200,1개월,13,602,8.2,6.92,23.6,-23.6
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,2020년대,12,3,단순 보유,1일,12,1638,2.55,3.4,28.88,-28.21
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,2020년대,12,3,단순 보유,2일,12,1637,3.75,4.97,28.9,-28.35
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,2020년대,12,3,단순 보유,3일,12,1636,3.26,2.96,28.2,-27.71
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,2020년대,12,3,단순 보유,1주,12,1634,3.54,4.12,1.23,-1.05
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,2020년대,12,3,단순 보유,2주,12,1629,3.6,3.06,10.93,-10.8
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,2020년대,12,3,단순 보유,1개월,12,1618,1.03,2.91,8.82,-8.76
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,2020년대,12,3,조건부 SMA200,1일,12,602,2.62,3.47,31.34,-30.34
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,2020년대,12,3,조건부 SMA200,2일,12,602,3.88,5.08,30.84,-30.18
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,2020년대,12,3,조건부 SMA200,3일,12,602,3.47,3.11,30.01,-29.18
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,2020년대,12,3,조건부 SMA200,1주,12,602,3.89,4.27,3.02,-2.85
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,2020년대,12,3,조건부 SMA200,2주,12,602,4.27,3.58,16.33,-16.17
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,2020년대,12,3,조건부 SMA200,1개월,12,602,2.59,3.62,13.34,-13.34
KODEX 200,테스트 A(역대급 등락),K=10,2011,역방향 전체,2020년대,25,5,단순 보유,1일,25,3276,2.05,1.97,26.34,-25.66
KODEX 200,테스트 A(역대급 등락),K=10,2011,역방향 전체,2020년대,25,5,단순 보유,2일,25,3274,2.38,2.91,18.27,-17.73
KODEX 200,테스트 A(역대급 등락),K=10,2011,역방향 전체,2020년대,25,5,단순 보유,3일,25,3272,0.97,0.66,22.24,-21.76
KODEX 200,테스트 A(역대급 등락),K=10,2011,역방향 전체,2020년대,25,5,단순 보유,1주,25,3268,0.28,-0.62,-5.91,6.09
KODEX 200,테스트 A(역대급 등락),K=10,2011,역방향 전체,2020년대,25,5,단순 보유,2주,25,3258,-0.28,-2.07,-9.94,10.06
KODEX 200,테스트 A(역대급 등락),K=10,2011,역방향 전체,2020년대,25,5,단순 보유,1개월,25,3236,-3.04,-5.12,-5.97,6.03
KODEX 200,테스트 A(역대급 등락),K=10,2011,역방향 전체,2020년대,25,5,조건부 SMA200,1일,25,1204,2.05,1.97,26.5,-25.5
KODEX 200,테스트 A(역대급 등락),K=10,2011,역방향 전체,2020년대,25,5,조건부 SMA200,2일,25,1204,2.38,2.91,18.33,-17.67
KODEX 200,테스트 A(역대급 등락),K=10,2011,역방향 전체,2020년대,25,5,조건부 SMA200,3일,25,1204,0.97,0.66,22.42,-21.58
KODEX 200,테스트 A(역대급 등락),K=10,2011,역방향 전체,2020년대,25,5,조건부 SMA200,1주,25,1204,0.28,-0.62,-5.92,6.08
KODEX 200,테스트 A(역대급 등락),K=10,2011,역방향 전체,2020년대,25,5,조건부 SMA200,2주,25,1204,-0.28,-2.07,-9.92,10.08
KODEX 200,테스트 A(역대급 등락),K=10,2011,역방향 전체,2020년대,25,5,조건부 SMA200,1개월,25,1204,-3.04,-5.12,-6.0,6.0
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,2020년대,20,5,단순 보유,1일,20,1638,-1.16,-0.62,-19.46,20.13
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,2020년대,20,5,단순 보유,2일,20,1637,-1.5,-1.46,-14.43,14.98
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,2020년대,20,5,단순 보유,3일,20,1636,-0.5,-1.02,-25.13,25.62
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,2020년대,20,5,단순 보유,1주,20,1634,1.42,0.32,2.9,-2.72
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,2020년대,20,5,단순 보유,2주,20,1629,-0.26,1.0,14.26,-14.14
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,2020년대,20,5,단순 보유,1개월,19,1618,4.35,4.98,10.57,-10.51
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,2020년대,20,5,조건부 SMA200,1일,20,602,-1.09,-0.56,-16.99,17.99
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,2020년대,20,5,조건부 SMA200,2일,20,602,-1.36,-1.35,-12.49,13.16
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,2020년대,20,5,조건부 SMA200,3일,20,602,-0.3,-0.87,-23.32,24.15
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,2020년대,20,5,조건부 SMA200,1주,20,602,1.78,0.47,4.68,-4.52
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,2020년대,20,5,조건부 SMA200,2주,20,602,0.41,1.53,19.67,-19.5
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,2020년대,20,5,조건부 SMA200,1개월,19,602,5.92,5.69,15.1,-15.1
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2020년대,21,5,단순 보유,1일,21,1638,2.02,2.93,16.97,-16.3
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2020년대,21,5,단순 보유,2일,21,1637,4.43,4.9,17.0,-16.45
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2020년대,21,5,단순 보유,3일,21,1636,3.42,3.3,21.06,-20.57
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2020년대,21,5,단순 보유,1주,21,1634,5.05,4.77,14.33,-14.15
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2020년대,21,5,단순 보유,2주,21,1629,6.24,5.35,20.45,-20.33
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2020년대,21,5,단순 보유,1개월,21,1618,5.43,6.61,18.34,-18.28
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2020년대,21,5,조건부 SMA200,1일,21,602,2.09,2.99,19.44,-18.44
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2020년대,21,5,조건부 SMA200,2일,21,602,4.56,5.02,18.94,-18.27
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2020년대,21,5,조건부 SMA200,3일,21,602,3.63,3.45,22.87,-22.04
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2020년대,21,5,조건부 SMA200,1주,21,602,5.4,4.92,16.11,-15.95
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2020년대,21,5,조건부 SMA200,2주,21,602,6.92,5.88,25.86,-25.69
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2020년대,21,5,조건부 SMA200,1개월,21,602,6.99,7.32,22.87,-22.87
KODEX 200,테스트 A(역대급 등락),K=20,2011,역방향 전체,2020년대,41,6,단순 보유,1일,41,3276,1.6,1.81,18.63,-17.96
KODEX 200,테스트 A(역대급 등락),K=20,2011,역방향 전체,2020년대,41,6,단순 보유,2일,41,3274,3.0,2.81,16.13,-15.58
KODEX 200,테스트 A(역대급 등락),K=20,2011,역방향 전체,2020년대,41,6,단순 보유,3일,41,3272,2.01,1.29,23.42,-22.93
KODEX 200,테스트 A(역대급 등락),K=20,2011,역방향 전체,2020년대,41,6,단순 보유,1주,41,3268,1.9,2.89,6.19,-6.01
KODEX 200,테스트 A(역대급 등락),K=20,2011,역방향 전체,2020년대,41,6,단순 보유,2주,41,3258,3.35,0.95,3.72,-3.6
KODEX 200,테스트 A(역대급 등락),K=20,2011,역방향 전체,2020년대,41,6,단순 보유,1개월,40,3236,0.88,1.94,5.03,-4.97
KODEX 200,테스트 A(역대급 등락),K=20,2011,역방향 전체,2020년대,41,6,조건부 SMA200,1일,41,1204,1.6,1.81,18.79,-17.79
KODEX 200,테스트 A(역대급 등락),K=20,2011,역방향 전체,2020년대,41,6,조건부 SMA200,2일,41,1204,3.0,2.81,16.19,-15.52
KODEX 200,테스트 A(역대급 등락),K=20,2011,역방향 전체,2020년대,41,6,조건부 SMA200,3일,41,1204,2.01,1.29,23.59,-22.76
KODEX 200,테스트 A(역대급 등락),K=20,2011,역방향 전체,2020년대,41,6,조건부 SMA200,1주,41,1204,1.9,2.89,6.18,-6.01
KODEX 200,테스트 A(역대급 등락),K=20,2011,역방향 전체,2020년대,41,6,조건부 SMA200,2주,41,1204,3.35,0.95,3.74,-3.58
KODEX 200,테스트 A(역대급 등락),K=20,2011,역방향 전체,2020년대,41,6,조건부 SMA200,1개월,40,1204,0.88,1.94,5.0,-5.0
